mol,cid,Energy,Relative energy,mol_charged,ASA,ASA+,ASA-,ASA_H,ASA_P,CASA+,CASA-,DASA,DCASA,dens,dipole,E,E_ang,E_ele,E_nb,E_oop,E_sol,E_stb,E_str,E_strain,E_tor,E_vdw,FASA+,FASA-,FASA_H,FASA_P,FCASA+,FCASA-,glob,npr1,npr2,pmi,pmi1,pmi2,pmi3,rgyr,std_dim1,std_dim2,std_dim3,vol,VSA,vsurf_A,vsurf_CP,vsurf_CW1,vsurf_CW2,vsurf_CW3,vsurf_CW4,vsurf_CW5,vsurf_CW6,vsurf_CW7,vsurf_CW8,vsurf_D1,vsurf_D2,vsurf_D3,vsurf_D4,vsurf_D5,vsurf_D6,vsurf_D7,vsurf_D8,vsurf_DD12,vsurf_DD13,vsurf_DD23,vsurf_DW12,vsurf_DW13,vsurf_DW23,vsurf_EDmin1,vsurf_EDmin2,vsurf_EDmin3,vsurf_EWmin1,vsurf_EWmin2,vsurf_EWmin3,vsurf_G,vsurf_HB1,vsurf_HB2,vsurf_HB3,vsurf_HB4,vsurf_HB5,vsurf_HB6,vsurf_HB7,vsurf_HB8,vsurf_HL1,vsurf_HL2,vsurf_ID1,vsurf_ID2,vsurf_ID3,vsurf_ID4,vsurf_ID5,vsurf_ID6,vsurf_ID7,vsurf_ID8,vsurf_IW1,vsurf_IW2,vsurf_IW3,vsurf_IW4,vsurf_IW5,vsurf_IW6,vsurf_IW7,vsurf_IW8,vsurf_R,vsurf_S,vsurf_V,vsurf_W1,vsurf_W2,vsurf_W3,vsurf_W4,vsurf_W5,vsurf_W6,vsurf_W7,vsurf_W8,vsurf_Wp1,vsurf_Wp2,vsurf_Wp3,vsurf_Wp4,vsurf_Wp5,vsurf_Wp6,vsurf_Wp7,vsurf_Wp8
O=C[C@](NC)Cc1c2c([nH]c1)cccc2,106,57.766918,0.040571298,O=C[C@](NC)Cc1c2c([nH]c1)cccc2,424.93411,290.14551,131.91335,315.55408,109.38003,784.55341,356.82562,158.23215,427.72781,0.97649729,0.70118934,54.287861,6.0627313,33.369843,35.656631,0.012891279,-21.598106,0,8.3619499,14.979149,4.1936579,2.2867858,0.68280113,0.31043246,0.74259531,0.25740469,1.8462943,0.83971983,0.18854357,0.2724888,0.92494422,1732.3599,429.63647,1458.371,1576.7123,2.9266264,2.6366172,1.4618541,1.1448615,207.125,241.0594,4.6259208,0.2131791,2.8588033,2.2796197,1.1445313,0.50608623,0.24507456,0.088456847,0.038623556,0.021240706,639.375,373.625,273.25,228.375,198.375,158.375,99.75,52.375,0.5,1.0,0.5,0.70710677,0.5,0.5,-2.545289,-2.5341105,-2.4654951,-7.6696291,-7.6356444,-7.0691347,1.210436,197.0,194.375,129.125,57.25,24.0,9.375,4.375,2.625,0.11390668,0.047071703,1.3451476,1.2187914,1.0994568,1.2099286,1.3387023,1.7924964,1.8960336,1.8033595,0.31789035,1.2380474,2.5053296,3.2442462,3.5350902,4.179152,4.9266748,4.8558264,1.3503501,365.73849,493.875,937.25,507.75,224.875,78.375,31.125,10.75,4.375,2.625,740.25,313.375,95.75,21.125,7.125,1.375,0.0,0.0
O=C[C@](NC)Cc1c2c([nH]c1)cccc2,10,57.766918,0.040571298,O=C[C@](NC)Cc1c2c([nH]c1)cccc2,425.2066,291.13873,131.27905,317.56393,107.64266,787.23914,355.10983,159.85968,432.12927,0.97649729,0.70154381,54.216198,6.0416002,33.379791,35.676102,0.01289906,-21.591259,0,8.294013,14.907486,4.1915832,2.2963085,0.68469948,0.30874181,0.7468462,0.2531538,1.8514273,0.83514655,0.18852551,0.27246872,0.92502069,1732.4642,429.61966,1458.542,1576.7668,2.9267144,2.636637,1.4618067,1.1448152,207.125,243.06363,4.6641498,0.21506132,2.85584,2.2827339,1.1408861,0.50468528,0.2407905,0.090186097,0.039352227,0.019746039,634.75,369.875,268.625,231.375,199.125,163.5,105.5,53.125,0.5,0.5,1.0,0.5,0.70710677,0.5,-2.538048,-2.5028636,-2.4999094,-7.6613874,-7.5707293,-7.3679533,1.2123592,192.0,198.0,127.625,56.625,23.25,9.875,4.625,1.875,0.11261052,0.050243113,1.3726404,1.2767855,1.0880123,1.186273,1.3429191,1.7109325,1.9255267,1.8738797,0.32049155,1.2069227,2.495013,3.2671103,3.5809953,4.1002922,4.9726734,4.8898354,1.3474114,365.88678,493.0,935.875,513.875,224.75,78.5,30.25,11.625,4.625,1.875,743.875,315.875,97.125,21.875,7.0,1.75,0.0,0.0
O=C[C@](NC)Cc1c2c([nH]c1)cccc2,67,57.766918,0.040571298,O=C[C@](NC)Cc1c2c([nH]c1)cccc2,426.65961,289.80582,133.51328,318.63358,108.02604,783.63495,361.15341,156.29256,422.48157,0.97649729,0.70111936,54.274719,6.0638475,33.37373,35.670902,0.012952989,-21.597477,0,8.3321676,14.966009,4.19485,2.2971735,0.67924368,0.31292692,0.74680978,0.25319022,1.8366749,0.84646732,0.18850869,0.27244613,0.92499357,1732.4896,429.60001,1458.5536,1576.8257,2.9267359,2.6366515,1.4618084,1.1447705,207.125,241.18758,4.6550007,0.2147498,2.8559105,2.2830927,1.140841,0.50464958,0.24103215,0.090228498,0.039400745,0.019805865,634.875,369.875,268.5,231.25,198.75,163.5,105.375,53.125,0.5,0.5,1.0,0.5,0.70710677,0.5,-2.5378489,-2.5027826,-2.4996846,-7.6641407,-7.5804057,-7.3699298,1.2123363,191.75,198.25,128.0,56.75,23.5,9.875,4.625,1.875,0.11359404,0.050270271,1.3713477,1.2785283,1.0889229,1.187224,1.3435789,1.7149653,1.9307872,1.8730923,0.3211475,1.2035797,2.4936271,3.2680175,3.5705431,4.1011777,4.9735856,4.8907528,1.3474368,365.87988,493.0,935.75,513.875,224.875,78.5,30.5,11.625,4.625,1.875,744.0,315.625,96.875,21.75,7.0,1.75,0.0,0.0
O=C[C@](NC)Cc1c2c([nH]c1)cccc2,187,57.766918,0.040571298,O=C[C@](NC)Cc1c2c([nH]c1)cccc2,424.85071,289.00125,132.03479,319.13773,105.71298,781.45941,357.15411,156.96646,424.3053,0.97708696,0.70105231,54.282856,6.0865746,33.367252,35.647404,0.013787542,-21.596369,0,8.3340406,14.974143,4.2010493,2.2801499,0.68024194,0.31077927,0.75117618,0.24882384,1.8393742,0.84065795,0.18855169,0.27249512,0.92494625,1732.4694,429.67194,1458.4608,1576.806,2.926719,2.6366122,1.4618918,1.144884,207.0,242.31062,4.5858173,0.20875596,2.85692,2.281316,1.1453114,0.50566918,0.24207133,0.089301713,0.039058626,0.019923227,635.125,371.5,269.25,231.625,199.75,163.375,102.625,52.25,0.5,1.2247449,1.118034,0.5,0.70710677,0.5,-2.537986,-2.5057838,-2.4925079,-7.6957111,-7.3559365,-7.2894549,1.2097651,194.5,197.75,127.125,54.5,23.5,9.25,4.5,2.0,0.11281337,0.04587156,1.3710787,1.2909329,1.0916084,1.2012655,1.3692048,1.7646434,1.89868,1.8848062,0.31050071,1.2062974,2.4929698,3.2415929,3.4988356,4.1595969,4.9374895,4.9228396,1.3514409,365.72076,494.25,936.0,514.375,223.875,76.375,30.375,10.625,4.5,2.0,741.5,316.625,96.75,21.875,6.875,1.375,0.0,0.0
O=C[C@](NC)Cc1c2c([nH]c1)cccc2,144,57.766918,0.040571302,O=C[C@](NC)Cc1c2c([nH]c1)cccc2,423.20035,288.18011,131.871,317.31888,105.88147,779.23901,356.71106,156.3091,422.52792,0.97649729,0.70060486,54.265362,6.0440841,33.381138,35.66774,0.013706096,-21.586903,0,8.3397074,14.956653,4.2001266,2.2866023,0.68095434,0.3116042,0.74980772,0.25019231,1.8413005,0.84288937,0.18852447,0.27246365,0.92498517,1732.4048,429.60483,1458.4628,1576.7418,2.9266644,2.6366754,1.4618539,1.1448287,207.125,241.88733,4.6548009,0.21523507,2.8559508,2.2829189,1.1409864,0.50469142,0.24050024,0.090213433,0.039388038,0.019778278,634.875,369.875,268.5,231.25,199.0,163.375,105.375,53.125,0.5,0.5,1.0,0.5,0.70710677,0.5,-2.5379057,-2.5027399,-2.4998374,-7.665575,-7.5764146,-7.3691692,1.2124833,191.5,197.75,127.625,56.625,23.5,9.875,4.625,1.875,0.11359404,0.050270271,1.3720044,1.2768086,1.0899289,1.1887378,1.3478317,1.7144636,1.9293616,1.8742014,0.32003418,1.2043993,2.4972816,3.2744575,3.5696459,4.1002941,4.9727569,4.8899164,1.3471596,365.86237,492.875,935.625,513.5,224.625,78.375,30.5,11.625,4.625,1.875,744.125,315.75,97.0,21.75,7.0,1.75,0.0,0.0
O=C[C@](NC)Cc1c2c([nH]c1)cccc2,43,57.766918,0.040571302,O=C[C@](NC)Cc1c2c([nH]c1)cccc2,424.20593,289.98782,130.87602,316.45844,107.74748,784.12708,354.01965,159.1118,430.10742,0.97649729,0.70141488,54.309376,6.040535,33.374783,35.675259,0.013281398,-21.601809,0,8.3828545,15.000666,4.1974487,2.300473,0.68360156,0.30852002,0.74600196,0.25399807,1.8484585,0.83454669,0.1885073,0.27242053,0.92499477,1732.4601,429.5571,1458.5468,1576.8162,2.9267111,2.6366653,1.4617954,1.1447723,207.125,242.56126,4.5859513,0.20877147,2.8571367,2.2817962,1.1450775,0.50551218,0.24205095,0.089321181,0.039042871,0.019909715,635.0,371.5,269.25,231.5,199.75,163.375,102.75,52.25,0.5,1.2247449,1.118034,0.5,0.70710677,0.5,-2.5383337,-2.5061219,-2.4920254,-7.6927547,-7.3529062,-7.2886214,1.2097771,194.5,197.375,126.875,54.75,23.5,9.25,4.5,2.0,0.11281337,0.045896329,1.3723851,1.2911046,1.0919814,1.2036612,1.3718022,1.7648559,1.895124,1.8846921,0.31164366,1.2086651,2.4986267,3.2343316,3.4987667,4.1595225,4.937376,4.9227133,1.3514274,365.7244,494.25,936.0,513.875,223.625,76.5,30.375,10.625,4.5,2.0,741.5,316.5,96.75,21.75,6.875,1.375,0.0,0.0
O=C[C@](NC)Cc1c2c([nH]c1)cccc2,33,57.766918,0.040571306,O=C[C@](NC)Cc1c2c([nH]c1)cccc2,423.07593,290.54758,129.45789,316.12091,106.95501,785.64063,350.18359,161.08968,435.45703,0.97649729,0.70140195,54.258984,6.0327911,33.375603,35.67432,0.013568286,-21.591383,0,8.3401241,14.950274,4.1981821,2.2987146,0.68675041,0.3059921,0.74719667,0.25280336,1.8569732,0.82770866,0.18853456,0.27246609,0.92499584,1732.3593,429.59482,1458.4327,1576.691,2.926626,2.6365855,1.4618449,1.1448203,207.125,239.9559,4.6477294,0.21482457,2.855931,2.2829232,1.1411178,0.50482661,0.24107283,0.090265945,0.039381713,0.019781666,634.75,369.75,268.625,231.375,198.875,163.625,105.5,53.125,0.5,0.5,1.0,0.5,0.70710677,0.5,-2.5381451,-2.502903,-2.5000277,-7.664475,-7.5726233,-7.3703356,1.212274,191.75,197.875,127.5,56.625,23.375,9.875,4.625,1.875,0.11307585,0.050243113,1.3726957,1.2786201,1.0878836,1.1861367,1.3447828,1.7121956,1.9254366,1.8738325,0.3206284,1.2053084,2.4974108,3.2672534,3.5643153,4.1004214,4.9728513,4.8900156,1.3475062,365.86105,493.0,935.75,513.625,224.625,78.5,30.375,11.625,4.625,1.875,744.0,315.75,97.125,21.875,7.0,1.75,0.0,0.0
O=C[C@](NC)Cc1c2c([nH]c1)cccc2,83,57.766918,0.04057131,O=C[C@](NC)Cc1c2c([nH]c1)cccc2,426.05392,288.2171,134.0088,320.19592,105.85799,779.33899,362.49384,154.20828,416.84518,0.97649729,0.70174593,54.177185,6.0173697,33.372944,35.663456,0.013535136,-21.600538,0,8.2841721,14.868473,4.1986504,2.2905142,0.67648035,0.31453487,0.75153852,0.24846148,1.8292028,0.85081679,0.18852541,0.27244815,0.92502326,1732.4594,429.58951,1458.5538,1576.7753,2.9267104,2.6366758,1.461743,1.1448318,207.125,240.95963,4.6195574,0.21110427,2.8609476,2.2823787,1.1441095,0.50569052,0.24382555,0.088125095,0.039085601,0.020665605,640.375,373.25,273.125,229.25,199.625,161.375,103.25,53.375,6.8738637,6.78233,0.5,0.70710677,0.5,0.5,-2.5863404,-2.5418165,-2.5370822,-7.8252721,-7.6761494,-7.0888286,1.207649,198.875,194.5,128.5,56.875,24.375,10.0,4.5,2.375,0.11441647,0.049073063,1.3229425,1.2198118,1.1069543,1.2085063,1.3662696,1.8119849,1.9167457,1.7584696,0.32370153,1.2369323,2.490814,3.2782345,3.5225625,4.2341881,4.902823,4.8640919,1.3546073,365.51181,495.125,937.75,510.25,224.0,78.625,31.25,11.25,4.5,2.375,738.875,315.75,95.5,21.75,6.875,1.25,0.0,0.0
O=C[C@](NC)Cc1c2c([nH]c1)cccc2,188,57.766918,0.040571313,O=C[C@](NC)Cc1c2c([nH]c1)cccc2,423.9418,289.08118,131.47768,318.01099,105.93083,781.67554,355.64713,157.6035,426.02838,0.97649729,0.70161587,54.206268,6.0120273,33.383858,35.678234,0.013494931,-21.594551,0,8.3039913,14.897554,4.1985183,2.2943776,0.68188882,0.31013143,0.75012887,0.24987116,1.8438274,0.83890551,0.18852767,0.27244946,0.92504114,1732.4219,429.57852,1458.5377,1576.7274,2.9266787,2.6367428,1.4617698,1.1448678,207.125,241.12801,4.6711922,0.21490847,2.8560014,2.282944,1.1410651,0.50475198,0.24086636,0.090221502,0.039372664,0.019762527,635.0,369.875,268.5,231.5,199.125,163.5,105.375,53.125,0.5,0.5,1.0,0.5,0.70710677,0.5,-2.5384912,-2.5032954,-2.5001609,-7.6633115,-7.5713458,-7.3674412,1.2124801,191.875,198.375,127.875,56.875,23.375,9.875,4.625,1.875,0.11312849,0.050215982,1.3706734,1.2763498,1.0894779,1.1847657,1.3447177,1.7103167,1.9288769,1.8737381,0.32104385,1.2043391,2.4933379,3.2675657,3.5869086,4.1007528,4.9731741,4.8903337,1.3471632,365.86139,492.875,935.875,513.75,224.75,78.5,30.375,11.625,4.625,1.875,744.0,315.375,96.875,21.625,7.0,1.75,0.0,0.0
O=C[C@](NC)Cc1c2c([nH]c1)cccc2,77,57.766918,0.040571313,O=C[C@](NC)Cc1c2c([nH]c1)cccc2,425.19781,291.72,130.44957,317.84009,107.35772,788.81091,352.86609,161.27043,435.94479,0.97708696,0.7014696,54.310673,6.0232515,33.37759,35.678123,0.013448841,-21.599026,0,8.399375,15.001962,4.1964731,2.3005335,0.68608069,0.30679739,0.74751109,0.25248888,1.8551621,0.82988691,0.18853524,0.27245507,0.92502213,1732.3428,429.5704,1458.4501,1576.665,2.9266119,2.6366203,1.4617379,1.1448376,207.0,242.40692,4.6641498,0.21503443,2.8559206,2.2832563,1.1409565,0.50516325,0.24082926,0.090213254,0.039352801,0.019741394,634.875,370.0,268.625,231.375,199.125,163.5,105.5,53.125,0.5,0.5,1.0,0.5,0.70710677,0.5,-2.5382838,-2.5031915,-2.4999666,-7.6584959,-7.5708723,-7.3651686,1.2123158,192.0,198.125,128.0,56.875,23.25,9.75,4.625,1.875,0.11261052,0.049702864,1.3714339,1.276839,1.0874184,1.1857257,1.3423703,1.7103204,1.9248893,1.8732843,0.32092249,1.2045221,2.4957483,3.2708266,3.5816135,4.0933285,4.973278,4.8904433,1.3474596,365.87369,493.0,935.875,513.875,224.625,78.5,30.25,11.5,4.625,1.875,743.875,315.75,96.625,21.625,7.0,1.75,0.0,0.0
O=C[C@](NC)Cc1c2c([nH]c1)cccc2,178,57.766918,0.040571313,O=C[C@](NC)Cc1c2c([nH]c1)cccc2,421.85162,289.2027,129.51164,317.55539,104.29623,782.00415,350.32901,159.69107,431.67514,0.97649729,0.70140123,54.194462,6.0778947,33.370438,35.663559,0.013130818,-21.606892,0,8.244092,14.885752,4.1957874,2.2931223,0.68555552,0.30700758,0.7527656,0.24723439,1.8537421,0.83045548,0.18852568,0.27247807,0.92499673,1732.3995,429.62122,1458.4595,1576.7185,2.9266598,2.6366291,1.4618404,1.1448123,207.125,241.15793,4.6530228,0.21531476,2.8559432,2.2827561,1.1408795,0.50467044,0.24051759,0.090241574,0.039379817,0.019751644,634.875,369.75,268.625,231.5,198.875,163.625,105.375,53.125,0.5,0.5,1.0,0.5,0.70710677,0.5,-2.5380635,-2.5028114,-2.4998753,-7.6648812,-7.5778408,-7.369884,1.2123064,191.625,198.375,127.625,56.5,23.5,9.875,4.625,1.875,0.11354118,0.050215982,1.3717278,1.2782345,1.0875267,1.1838288,1.3444544,1.7068245,1.9312092,1.8735056,0.32079804,1.2080245,2.4977477,3.2749794,3.5701611,4.1007872,4.9732418,4.8904085,1.3474702,365.87082,493.0,935.625,513.75,224.625,78.375,30.5,11.625,4.625,1.875,744.0,315.375,97.0,21.875,7.0,1.75,0.0,0.0
O=C[C@](NC)Cc1c2c([nH]c1)cccc2,113,57.766918,0.040571317,O=C[C@](NC)Cc1c2c([nH]c1)cccc2,422.98547,288.9064,131.08182,315.72598,107.25949,781.20294,354.57629,157.8246,426.62665,0.97649729,0.70208782,54.259491,6.0755777,33.381973,35.677097,0.013292491,-21.598782,0,8.2955379,14.950779,4.1979842,2.2951248,0.68301737,0.30989674,0.74642277,0.25357723,1.8468789,0.83827066,0.18854463,0.27248055,0.9250226,1732.2963,429.59393,1458.3945,1576.6041,2.9265726,2.636615,1.4618276,1.1448637,207.125,241.70502,4.6694236,0.21550864,2.8558609,2.282989,1.1408633,0.50465786,0.24029958,0.090222538,0.039371971,0.019729922,635.0,369.875,268.625,231.375,199.125,163.625,105.5,53.125,0.5,0.5,1.0,0.5,0.70710677,0.5,-2.5378532,-2.5024257,-2.4999278,-7.6642776,-7.5759177,-7.3691945,1.2123145,192.0,198.125,127.625,56.625,23.375,9.875,4.625,1.875,0.11307585,0.050243113,1.3710864,1.27677,1.0879762,1.1861874,1.3447387,1.7123209,1.9256375,1.8740747,0.32065269,1.2078568,2.4972994,3.2744853,3.5864849,4.1003151,4.9727683,4.8899302,1.347461,365.87329,493.0,935.75,513.75,224.625,78.375,30.375,11.625,4.625,1.875,743.75,315.625,97.0,21.75,7.0,1.75,0.0,0.0
O=C[C@](NC)Cc1c2c([nH]c1)cccc2,134,57.766918,0.040571317,O=C[C@](NC)Cc1c2c([nH]c1)cccc2,424.38107,289.55389,131.2473,317.24078,107.1403,782.95367,355.02396,158.30658,427.92975,0.97649729,0.70202643,54.250359,6.0413527,33.380947,35.67041,0.013125852,-21.596397,0,8.3297119,14.941648,4.1957588,2.2894609,0.68229687,0.30926755,0.74753749,0.25246248,1.8449308,0.83656871,0.18854959,0.27241951,0.92504519,1732.4531,429.54413,1458.5876,1576.7745,2.9267051,2.6366956,1.4617176,1.1449138,207.125,241.72874,4.6231794,0.21119578,2.8605223,2.2817659,1.1440058,0.50575846,0.24382998,0.088144876,0.039081112,0.020649504,640.0,373.25,273.25,229.25,199.25,161.375,103.125,53.375,6.8738637,6.78233,0.5,0.70710677,0.5,0.5,-2.5855563,-2.5412695,-2.5366611,-7.8245316,-7.6748776,-7.0895743,1.2074531,198.75,195.125,128.375,56.75,24.375,10.0,4.5,2.375,0.11436413,0.049073063,1.3259134,1.2240028,1.1100129,1.2130134,1.3725638,1.8116949,1.9198323,1.7576493,0.3240689,1.2352573,2.4945457,3.2784727,3.5228281,4.2344189,4.9030275,4.8643165,1.3549411,365.51401,495.25,937.375,510.5,224.0,78.5,31.25,11.25,4.5,2.375,738.625,315.375,95.625,21.75,6.875,1.25,0.0,0.0
O=C[C@](NC)Cc1c2c([nH]c1)cccc2,153,57.766918,0.040571321,O=C[C@](NC)Cc1c2c([nH]c1)cccc2,423.09161,289.52045,130.19511,316.06894,107.02268,782.86328,352.1778,159.32533,430.68552,0.97708696,0.70097286,54.215641,6.0320473,33.374165,35.663624,0.013793374,-21.587486,0,8.3077221,14.906927,4.1984544,2.2894571,0.68429732,0.30772322,0.74704605,0.25295392,1.8503399,0.83239132,0.18854186,0.27247703,0.92505813,1732.3964,429.60696,1458.5134,1576.6722,2.9266572,2.6366148,1.4617279,1.1448553,207.0,243.05219,4.5867338,0.20861541,2.8571665,2.2815506,1.1453243,0.50561577,0.24213172,0.089501068,0.039080247,0.019942591,634.75,371.375,269.125,231.25,199.75,163.25,102.875,52.25,0.5,1.2247449,1.118034,0.5,0.70710677,0.5,-2.5382421,-2.50595,-2.4924428,-7.6981072,-7.356164,-7.2896209,1.2099204,194.0,197.5,127.0,54.625,23.5,9.375,4.5,2.0,0.11286577,0.046486486,1.3734907,1.2919266,1.0929189,1.2038242,1.3696136,1.7667679,1.9011613,1.8848081,0.30928934,1.2076645,2.4926553,3.2373579,3.4984834,4.1655898,4.937079,4.9224143,1.3511535,365.70602,494.125,935.625,514.125,223.875,76.375,30.375,10.75,4.5,2.0,741.625,316.625,96.875,21.75,6.875,1.375,0.0,0.0
O=C[C@](NC)Cc1c2c([nH]c1)cccc2,1,57.766918,0.040571328,O=C[C@](NC)Cc1c2c([nH]c1)cccc2,420.87894,286.92465,130.82899,316.15765,104.72128,775.8443,353.89243,156.09567,421.95187,0.97649729,0.70043933,54.165161,6.0414295,33.383347,35.674072,0.013036402,-21.580673,0,8.242321,14.856451,4.1943026,2.2907252,0.68172735,0.3108471,0.75118428,0.2488157,1.8433907,0.84084141,0.18855031,0.27248248,0.92505765,1732.423,429.62119,1458.5319,1576.693,2.9266796,2.63662,1.4617468,1.1448832,207.125,242.45869,4.5886364,0.20848909,2.8569341,2.2811673,1.1452106,0.50560033,0.24215548,0.089433745,0.039082281,0.019951025,634.625,371.5,269.0,231.375,199.875,163.375,103.0,52.375,0.5,1.2247449,1.118034,0.5,0.70710677,0.5,-2.5380483,-2.505825,-2.4923952,-7.6983328,-7.3551922,-7.291101,1.2095644,194.125,197.375,127.0,54.375,23.5,9.25,4.5,2.0,0.11291821,0.045921125,1.3741434,1.2916784,1.0942916,1.2058856,1.367717,1.7711586,1.8976974,1.8890243,0.30989328,1.2088714,2.4957464,3.2340181,3.4988108,4.1595578,4.9373918,4.9227223,1.351779,365.72177,494.375,935.625,514.0,223.75,76.25,30.375,10.625,4.5,2.0,741.5,316.625,96.75,21.875,6.875,1.375,0.0,0.0
O=C[C@](NC)Cc1c2c([nH]c1)cccc2,98,57.766918,0.040571336,O=C[C@](NC)Cc1c2c([nH]c1)cccc2,420.90121,288.35703,129.173,315.90042,105.00079,779.71741,349.41296,159.18404,430.30447,0.97649729,0.70137203,54.271839,6.055028,33.376484,35.663673,0.013201872,-21.592176,0,8.344202,14.963129,4.195734,2.2871904,0.6850943,0.30689624,0.7505334,0.24946658,1.8524951,0.8301543,0.18856938,0.27251151,0.9249962,1732.4016,429.66803,1458.4385,1576.6968,2.9266617,2.6366451,1.4618092,1.1449519,207.125,242.40486,4.6694236,0.21547146,2.8558044,2.2826819,1.1408496,0.50464892,0.24032691,0.090190589,0.039344389,0.019713335,634.75,369.875,268.625,231.375,199.0,163.5,105.5,53.125,0.5,0.5,1.0,0.5,0.70710677,0.5,-2.5382295,-2.5029681,-2.5000517,-7.6604338,-7.5717535,-7.3647738,1.2123858,191.875,198.375,127.875,56.875,23.375,9.875,4.625,1.875,0.11307585,0.050243113,1.3725593,1.2767034,1.0879177,1.1861721,1.3384188,1.7108413,1.9254667,1.8738421,0.32059774,1.2087898,2.4951096,3.2671969,3.586534,4.1003828,4.9727607,4.8899217,1.3473818,365.89481,493.0,935.875,513.875,224.75,78.5,30.375,11.625,4.625,1.875,744.0,315.5,96.875,21.625,7.0,1.75,0.0,0.0
O=C[C@](NC)Cc1c2c([nH]c1)cccc2,149,57.766918,0.040571339,O=C[C@](NC)Cc1c2c([nH]c1)cccc2,423.88132,289.34912,131.38135,318.28116,105.60016,782.40009,355.38654,157.96779,427.01352,0.97649729,0.70185614,54.244392,6.0799255,33.380966,35.67186,0.012971419,-21.592539,0,8.2857676,14.935682,4.1938677,2.2908957,0.68261826,0.30994844,0.75087327,0.24912672,1.8457998,0.8384105,0.18853116,0.27247033,0.9250192,1732.46,429.62109,1458.5359,1576.7628,2.9267108,2.6366417,1.4618127,1.1448344,207.125,240.29774,4.6279826,0.21324848,2.8586733,2.2799017,1.144287,0.50599736,0.24509445,0.088490859,0.038628824,0.021243259,639.375,373.625,273.375,228.5,198.375,158.5,99.625,52.625,0.5,1.0,0.5,0.70710677,0.5,0.5,-2.545234,-2.534513,-2.4662623,-7.6705971,-7.6353717,-7.0707078,1.2107018,197.25,194.5,128.875,57.0,24.0,9.375,4.375,2.5,0.11385459,0.047045954,1.3458794,1.2191069,1.1018214,1.2127341,1.3404473,1.7955538,1.8950632,1.8066806,0.31756622,1.2386522,2.5107682,3.246814,3.5348313,4.1788955,4.9264593,4.8295264,1.3499398,365.75705,493.75,937.625,507.875,224.625,78.25,31.125,10.75,4.375,2.5,740.375,313.375,95.75,21.25,7.125,1.375,0.0,0.0
O=C[C@](NC)Cc1c2c([nH]c1)cccc2,157,57.766918,0.040571418,O=C[C@](NC)Cc1c2c([nH]c1)cccc2,422.35239,289.55283,129.36931,315.92551,106.4269,782.95087,349.94397,160.18352,433.00687,0.97649729,0.70106012,54.241001,6.0598898,33.372307,35.666149,0.013140364,-21.602629,0,8.3066292,14.932289,4.1951928,2.2938423,0.68557167,0.30630654,0.74801397,0.25198603,1.8537858,0.82855922,0.18852258,0.27248406,0.92496693,1732.3414,429.62091,1458.3793,1576.6826,2.9266107,2.6366117,1.4618891,1.1447953,207.125,241.31186,4.5828962,0.20884298,2.8571227,2.282124,1.1451634,0.50519276,0.24208763,0.089423858,0.039046951,0.019892085,635.0,371.5,269.375,231.5,199.5,163.375,102.625,52.25,0.5,1.2247449,1.118034,0.5,0.70710677,0.5,-2.5383863,-2.5061479,-2.4925478,-7.6956272,-7.3524194,-7.2880921,1.209741,194.375,198.125,127.0,54.625,23.5,9.25,4.5,2.0,0.11276102,0.046436284,1.3721489,1.2922235,1.0892529,1.200765,1.3720311,1.7587621,1.8922441,1.8854054,0.31006849,1.2048934,2.4925218,3.23388,3.4983301,4.1654673,4.9369955,4.9223452,1.3514678,365.71347,494.25,935.75,514.5,223.75,76.5,30.375,10.75,4.5,2.0,741.375,316.375,96.75,21.875,6.875,1.5,0.0,0.0
O=C[C@](NC)Cc1c2c([nH]c1)cccc2,192,57.766918,0.040571444,O=C[C@](NC)Cc1c2c([nH]c1)cccc2,426.96344,290.28342,133.08481,321.09824,105.8652,784.92639,359.99438,157.19862,424.93201,0.97649729,0.70178515,54.181507,6.0359311,33.382839,35.673359,0.013367227,-21.613161,0,8.2614889,14.872797,4.1973615,2.2905209,0.67987889,0.3117007,0.75205088,0.24794911,1.8383926,0.84315044,0.18853909,0.27247387,0.92498761,1732.5094,429.64447,1458.5464,1576.828,2.9267528,2.6366174,1.4619331,1.144848,207.125,240.63684,4.5845323,0.20868954,2.8572037,2.2812722,1.1455429,0.50563115,0.24214865,0.089366451,0.039058909,0.01991294,635.0,371.625,269.25,231.625,200.0,163.5,103.0,52.5,0.5,1.2247449,1.118034,0.5,0.70710677,0.5,-2.5384498,-2.5060537,-2.4923186,-7.6936283,-7.3522248,-7.2908049,1.2097636,195.0,197.875,127.125,54.5,23.5,9.125,4.5,2.0,0.11281337,0.04587156,1.3725078,1.2891899,1.0899915,1.2009368,1.3644767,1.7667153,1.8974319,1.8847506,0.3122527,1.2088934,2.4939833,3.2382412,3.4991338,4.1598811,4.9377337,4.92307,1.3514425,365.72034,494.25,936.375,514.25,224.0,76.25,30.375,10.625,4.5,2.0,741.375,316.375,96.875,21.75,6.875,1.5,0.0,0.0
