mol,mol_charged,ASA,ASA+,ASA-,ASA_H,ASA_P,CASA+,CASA-,DASA,DCASA,dens,dipole,E,E_ang,E_ele,E_nb,E_oop,E_sol,E_stb,E_str,E_strain,E_tor,E_vdw,FASA+,FASA-,FASA_H,FASA_P,FCASA+,FCASA-,glob,npr1,npr2,pmi,pmi1,pmi2,pmi3,rgyr,std_dim1,std_dim2,std_dim3,vol,VSA,vsurf_A,vsurf_CP,vsurf_CW1,vsurf_CW2,vsurf_CW3,vsurf_CW4,vsurf_CW5,vsurf_CW6,vsurf_CW7,vsurf_CW8,vsurf_D1,vsurf_D2,vsurf_D3,vsurf_D4,vsurf_D5,vsurf_D6,vsurf_D7,vsurf_D8,vsurf_DD12,vsurf_DD13,vsurf_DD23,vsurf_DW12,vsurf_DW13,vsurf_DW23,vsurf_EDmin1,vsurf_EDmin2,vsurf_EDmin3,vsurf_EWmin1,vsurf_EWmin2,vsurf_EWmin3,vsurf_G,vsurf_HB1,vsurf_HB2,vsurf_HB3,vsurf_HB4,vsurf_HB5,vsurf_HB6,vsurf_HB7,vsurf_HB8,vsurf_HL1,vsurf_HL2,vsurf_ID1,vsurf_ID2,vsurf_ID3,vsurf_ID4,vsurf_ID5,vsurf_ID6,vsurf_ID7,vsurf_ID8,vsurf_IW1,vsurf_IW2,vsurf_IW3,vsurf_IW4,vsurf_IW5,vsurf_IW6,vsurf_IW7,vsurf_IW8,vsurf_R,vsurf_S,vsurf_V,vsurf_W1,vsurf_W2,vsurf_W3,vsurf_W4,vsurf_W5,vsurf_W6,vsurf_W7,vsurf_W8,vsurf_Wp1,vsurf_Wp2,vsurf_Wp3,vsurf_Wp4,vsurf_Wp5,vsurf_Wp6,vsurf_Wp7,vsurf_Wp8
O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,1374.6163,828.57867,541.46094,990.29437,384.3219,14196.867,9277.9336,287.11777,4918.9341,1.0240576,3.436842,287.47775,35.508606,57.566593,53.512516,1.6996132,-140.82646,0,59.881702,164.57938,136.87534,-4.0540781,0.60277092,0.39389971,0.72041512,0.27958485,10.327877,6.7494712,0.090564467,0.38771388,0.73558271,47453.988,17330.193,32879.375,44698.406,6.7315636,5.7373147,3.7925899,1.7265835,1022.625,1109.015,3.2754421,0.050511688,2.4121444,2.0468869,1.2707576,0.68850225,0.39790672,0.19497064,0.099703982,0.057655543,1842.25,1116,825.5,696.25,603,505,314.5,176.625,0.5,0.5,0.70710677,0.5,9.6306801,9.6695395,-3.2295322,-3.127187,-3.0764368,-10.761663,-10.078669,-9.8073349,1.5852702,459.625,519.375,491.625,278.875,144,70.25,39.75,20.625,0.24348879,0.12890485,1.3891912,1.3160986,1.2465814,1.3855494,1.4987025,1.6240258,1.6419545,1.5610133,0.74999005,1.2661244,1.8042023,1.9259353,2.0415845,2.636632,3.1579163,3.32304,1.6851122,1279.4399,2156,2956.125,1807.75,957.25,417.75,201,89.75,44.5,22.25,2496.5,1288.375,465.625,138.875,57,19.5,4.75,1.625
O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,1341.1949,879.43152,458.93271,974.63239,366.56253,15068.18,7864.73,420.49881,7203.4497,1.0303549,2.3843699,279.26215,34.807186,48.583698,41.881409,1.9345708,-111.38689,0,59.924511,152.9203,140.71446,-6.7022891,0.65570748,0.34218198,0.72668958,0.27331039,11.234892,5.8639727,0.18574783,0.50218922,0.66930848,41442.715,19168.414,25547.307,38169.707,6.2907681,4.7049441,4.2543731,2.0277588,1016.375,1095.7587,1.9238683,0.057130504,2.3760741,1.9930465,1.254547,0.68991041,0.39079377,0.20791525,0.1217931,0.069678098,1660,989.625,733.125,624,541.125,444.125,257.625,133.375,0.5,1,0.5,1.118034,0.5,0.70710677,-3.1797564,-3.0592439,-2.9887555,-9.9477825,-9.8456001,-9.719429,1.5567905,335.625,393.875,433.25,255.375,139.25,84.25,50.125,25.25,0.2692242,0.15604968,0.49490398,0.55300015,0.60846037,0.71349669,0.81792665,0.88791907,1.2822797,1.8444502,0.23557417,0.3881107,0.73670107,1.035287,1.451012,1.8940967,2.1146829,2.2047544,1.7065028,1242.673,2120.625,2768.75,1718.5,923.625,408.5,197.375,97.375,50.875,25.25,2433.125,1324.625,490.375,153.125,58.125,13.125,0.75,0
O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,1379.1079,891.24976,485.0675,1023.2616,355.84628,15270.674,8312.6016,406.18225,6958.0718,1.0273226,1.0286208,255.18004,38.656113,40.375736,36.904354,1.1966656,-50.603378,0,61.612751,114.0069,116.81016,-3.471384,0.64625096,0.35172558,0.74197358,0.25802642,11.072864,6.0275211,0.12795825,0.42632216,0.7203666,44094.742,17514.012,29593.836,41081.633,6.4889283,5.1784186,4.0416851,1.8523853,1019.375,1096.1058,2.1305594,0.05918723,2.3705308,2.0477817,1.2289671,0.6942538,0.3806552,0.18347733,0.096570224,0.056951225,1736.625,1038.5,770,654.25,568.5,472.875,289,140.875,9.7724104,1.118034,10.618381,0.5,5.1478152,5.5901699,-2.9656405,-2.9036417,-2.8872237,-10.715328,-10.309813,-9.6943016,1.5962595,496.875,524.625,496,267.625,123.25,60.125,37.5,22.125,0.24918832,0.13584256,1.0766902,1.0804558,1.179229,1.3915405,1.5897918,1.7084242,1.5130398,1.1630956,0.61092025,0.79053122,1.2398524,1.0241526,0.95921385,1.5926642,2.2550163,3.0043514,1.6680601,1279.9299,2135,2867.25,1774,942.375,418.875,191.875,88.875,46.125,24.25,2370.375,1249.375,446.375,151.25,68.625,28.75,8.625,2.125
O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,1436.4264,910.80328,523.52332,1053.0327,383.39371,15605.703,8970.5723,387.27994,6635.1309,1.0308621,2.1677849,323.311,50.380634,47.999481,50.93008,2.6786416,-128.86539,0,64.423775,196.93854,154.89789,2.9306004,0.63407588,0.36446235,0.73309201,0.26690802,10.864256,6.2450624,0.16809306,0.49643937,0.69344735,47017.883,21317.566,29777.271,42940.926,6.7005601,5.2300844,4.2954845,2.1442902,1015.875,1093.8466,2.8163233,0.055528875,2.4099855,2.0552986,1.2457597,0.67625391,0.38294712,0.17861603,0.097058669,0.043932736,1851,1119.25,827.625,699.25,606.25,507.375,312.875,170.5,0.70710677,11.640447,11.247222,8.4409714,7.905694,0.86602539,-3.3497963,-3.3449447,-3.2354715,-8.296442,-8.1225939,-8.0343733,1.6385285,480.625,547.75,489,266.625,129.75,67.5,39.5,15.75,0.23561396,0.12084376,1.4946417,1.3368298,1.3857067,1.5601511,1.7353501,1.7437773,1.1304939,0.65259802,0.43590778,0.73535889,1.2059685,1.3759041,1.518849,1.8546867,1.6698306,1.847816,1.6321967,1325.4377,2163.375,3066.625,1896.25,992.75,433.625,195,84.5,40.375,15.75,2586,1348.5,503.75,167,65.25,17,0.875,0
O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,1427.1057,896.914,527.39917,1061.9962,365.1095,15367.725,9037.5127,369.5148,6330.2119,1.02619,1.3499124,290.80255,38.704967,47.838192,47.487537,1.6427255,-108.38272,0,61.254814,136.81137,141.71252,-0.35065341,0.62848461,0.3695586,0.74416083,0.25583914,10.768456,6.332756,0.2803486,0.49487653,0.79826951,44541.918,19224.898,31011.068,38847.867,6.5217485,5.011271,3.7633262,2.6533654,1020.5,1106.6095,3.4829247,0.067343459,2.3620391,2.0002847,1.1569349,0.6483708,0.35300228,0.15805641,0.062093917,0.026470203,1913.125,1140.125,843,717.375,622.125,514.25,301.375,140.5,1.118034,0.70710677,0.5,0.70710677,0.5,0.86602539,-2.5888631,-2.5749016,-2.5614412,-10.989402,-10.344065,-10.265162,1.633774,443.375,473.25,438.5,240.125,115.375,53.5,25.375,10.75,0.2049229,0.096532494,1.1567224,1.1128676,1.144186,1.2928936,1.4476366,1.5303228,1.3525081,1.3302871,0.39571756,0.99758774,1.5695138,2.0091445,2.3982027,2.7124674,3.2740231,4.2376757,1.6373563,1322.2535,2165,2952.625,1767.25,919.875,397.625,172.75,69.25,27.125,10.75,2509.25,1294,481.375,157.5,57.375,15.75,1.75,0
O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,1371.7668,856.7962,511.44351,993.8999,377.86691,14680.346,8765.1191,345.35269,5915.2271,1.0259387,0.85197395,277.57755,32.662926,54.051067,48.253124,1.3680905,-76.864601,0,59.886993,131.60495,135.40642,-5.7979422,0.6245932,0.37283561,0.72454,0.27546,10.701779,6.3896565,0.096134,0.40387574,0.72324401,49062.805,18631.088,33363.781,46130.742,6.8447213,5.68994,4.0255132,1.7641933,1020.75,1105.4216,2.2433527,0.051872961,2.4353671,2.1195729,1.3219522,0.71069759,0.37602597,0.17404029,0.083598144,0.038515564,1762.25,1058.875,771.5,648.5,561.625,471.125,296.375,159.5,0.70710677,0.5,0.5,0.5,1.118034,0.70710677,-3.0968661,-2.9246309,-2.8689551,-9.0619316,-9.0175962,-8.8272715,1.5824555,503.75,571.625,539.75,265.375,125,62.5,31.625,14.625,0.235256,0.1193138,1.2068613,1.084054,1.2730192,1.4425845,1.6423409,1.6359175,0.94969928,0.96160978,0.20977528,0.49833626,0.85601282,0.99309242,1.0445949,1.2705085,1.2759477,1.0509889,1.6852992,1272.9194,2145.25,2996.875,1891,1003.875,413,181.5,77.375,32.625,14.625,2493.125,1319.375,464.125,147.625,56.5,14.875,1,0
O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,1398.5282,858.32867,537.07013,997.2326,401.29562,14706.604,9202.6973,321.25851,5503.9063,1.0254364,2.1147232,276.1929,34.8965,50.099979,51.718735,1.2724434,-101.42684,0,58.541737,127.67903,129.7635,1.6187569,0.61373711,0.38402525,0.71305865,0.28694138,10.515772,6.5802727,0.10766765,0.46795315,0.6607585,46094.441,20265.816,28615.707,43307.359,6.6344337,5.3487606,4.1979637,1.7550753,1021.25,1097.9305,2.0874007,0.05800711,2.4123173,2.0815208,1.3880792,0.75872952,0.36570352,0.15636539,0.067972228,0.028737094,1735.125,1057.25,791.625,663.5,569.625,468.25,294.75,167,15.96089,0.70710677,16.132265,0.5,0.70710677,0.5,-2.9375386,-2.9229157,-2.8766069,-8.2447062,-8.0798836,-8.0309267,1.6174461,532.375,622.625,572.625,281.375,114.625,53.375,25.125,10,0.21364282,0.10154483,0.90058911,0.82227123,0.83618623,0.97178262,1.1211975,1.246924,1.0291629,0.60145432,0.26975471,0.56516129,1.0083609,1.2075917,1.2859108,1.1900287,1.5621325,1.434646,1.6519413,1305.9635,2157.375,3060.5,1954.25,1073.5,425.25,169.125,67.375,26,10,2528.125,1331.625,500.875,143.875,54.5,14,0.875,0
O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,1381.6727,856.65649,522.64258,1011.6849,369.98788,14677.952,8954.4355,334.01389,5723.5166,1.0256876,0.686652,260.25854,32.591927,47.835941,44.326202,0.9789952,-100.15005,0,60.401409,133.52524,121.96001,-3.5097406,0.62001401,0.37826797,0.73221743,0.26778257,10.62332,6.4808655,0.16069877,0.49986103,0.6633814,44050.309,20357.434,27016.994,40726.188,6.4856582,5.0034242,4.1637459,2.0057352,1021,1106.9735,2.2975936,0.057388451,2.3519266,2.0545726,1.3121812,0.73948622,0.38865432,0.18071529,0.075285591,0.025072189,1694.625,1025,752.625,630.25,537,437.75,272.875,144.625,9.0553856,10.559356,1.5811388,0.5,0.5,0.70710677,-3.0177879,-2.9609354,-2.90468,-9.4465742,-9.0645838,-8.9475803,1.600535,480.875,578.125,558,291.125,129,57.625,26.375,8.875,0.24929413,0.12237208,0.66723144,0.7049799,0.776501,0.81275666,0.78374016,0.89656079,1.1559829,1.565468,0.63523406,0.60243112,0.79744607,1.0706116,1.7378994,2.992275,3.646265,4.185348,1.6704911,1294.0057,2161.625,2903.125,1853.875,1005.875,432.875,187.625,77.125,29.875,9.125,2422.25,1275.75,447.875,141.75,58.625,19.5,3.5,0.25
O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,1377.1307,865.79065,508.56418,1005.1749,371.95587,14834.457,8714.2471,357.2265,6120.21,1.0251855,1.2272105,284.33133,33.679047,43.29311,39.635307,2.9515257,-117.95318,0,59.046761,131.96881,149.01869,-3.6578026,0.62869173,0.36929259,0.72990519,0.27009481,10.772004,6.3278289,0.13479653,0.44173932,0.73463464,44622.625,18114.135,30124.717,41006.395,6.5276542,5.3350024,3.9627571,1.9587272,1021.5,1112.7361,2.7286317,0.054341353,2.3980186,2.0366423,1.2379889,0.68474853,0.39810297,0.19859326,0.10306256,0.059374496,1798.375,1079.125,797.5,676.75,586.875,486,292,151.75,0.70710677,0.70710677,0.70710677,0.70710677,10.319883,10.464225,-2.9247308,-2.9134729,-2.786459,-10.388389,-10.078394,-9.7258339,1.5942985,459.375,484.5,476.125,275,147.125,79.5,45.625,24.5,0.25407523,0.14074622,1.3263576,1.1486692,1.2139839,1.3934246,1.5615424,1.6014948,1.3042823,1.6355128,0.64719528,1.2370778,1.6754557,1.5778328,1.5173377,1.9172659,2.1691654,2.6980448,1.6735595,1283.6412,2148.25,2941,1798.25,957.5,421.625,202.625,95.25,47.5,24.5,2481.625,1313.75,481.375,146.625,55.5,15.75,1.875,0
O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,1381.3193,869.2677,509.53952,1017.9058,363.41348,14894.032,8730.96,359.72815,6163.0728,1.0297217,3.7445445,280.50952,33.141312,55.714436,55.018448,1.991273,-101.53477,0,61.845207,156.96808,128.51328,-0.69598913,0.6293025,0.36887887,0.73690844,0.26309156,10.782469,6.3207397,0.14311622,0.46559304,0.69117349,49697.684,21457.023,31852.979,46085.363,6.8888645,5.4202814,4.4066176,2.0505307,1017,1103.8108,1.3160739,0.055387329,2.4414263,2.0888488,1.3136166,0.72691298,0.36949301,0.15806428,0.06671834,0.028291604,1777.25,1050.25,773.25,650.875,561.625,462.25,286.125,147.625,0.70710677,0.5,0.5,0.5,0.5,0.70710677,-3.3350308,-3.3110704,-3.2129192,-9.119381,-8.9668169,-8.8109903,1.6005721,461.125,556.125,556.125,275,118.75,53.625,25.25,10.5,0.22017458,0.10370655,0.9630484,0.80647194,0.84526658,1.0635214,1.3126724,1.4377401,0.92547721,0.41759762,0.58968037,0.96720046,1.2232064,1.0112498,0.93985194,1.4271008,1.9263041,1.9590738,1.6639227,1283.9388,2136.375,2973,1845.25,982.25,409.5,170.25,67.5,26.375,10.5,2511.875,1289.125,426.125,134.5,51.5,13.875,1.125,0
O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,1399.6217,854.39453,542.14099,1009.7651,389.85666,14639.196,9289.5859,312.25354,5349.6099,1.0288365,1.6033291,276.45081,39.971291,52.714924,54.109074,1.3517127,-134.32597,0,62.937153,120.07182,118.08157,1.3941478,0.61044675,0.38734823,0.72145569,0.27854431,10.459394,6.6372118,0.18294783,0.50636667,0.6713233,44835.176,20850.57,27642.961,41176.824,6.5431824,4.9060335,4.2824087,2.0984282,1017.875,1095.3888,1.1809196,0.059491083,2.3740635,2.0174329,1.2751571,0.71911329,0.38057229,0.185013,0.095647499,0.049437318,1804.875,1080.25,795.375,674.375,586.625,484.375,285.75,152.75,0.70710677,7.1763501,7.8421936,0.70710677,11.926861,11.863811,-3.0124116,-2.984309,-2.8803027,-10.076878,-9.8730917,-9.8644562,1.6256694,447.5,524,500.5,288.5,136.125,73.125,40.75,19.875,0.23950967,0.13253012,0.88694054,0.84260958,0.85287911,0.96569926,1.0956068,1.2413296,1.362198,1.425649,0.51405823,0.90588057,1.1827091,0.80475479,0.47067213,0.97401875,1.5988252,2.2390618,1.641901,1309.9146,2150.75,2961.125,1830.75,992.25,432.625,190.5,89.375,42.75,19.875,2513.625,1306.75,491.75,144.125,54.375,16.25,2,0
O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,1379.9049,857.99677,519.60229,973.70398,406.20096,14700.916,8902.3457,338.39447,5798.5708,1.0279529,1.7133098,299.76956,34.695637,58.668552,53.049267,1.4046381,-98.331459,0,60.465729,151.11844,150.1543,-5.6192846,0.62177962,0.37654933,0.7056312,0.2943688,10.653572,6.4514194,0.23824705,0.52596414,0.75529522,44128.516,20348.426,29220.754,38687.855,6.4914131,5.1030946,3.8036563,2.4908488,1018.75,1102.8552,3.8502972,0.05562498,2.4413559,2.1123531,1.4015592,0.73398089,0.39156252,0.16499229,0.066036083,0.031564116,1713.875,1042.875,777,654.125,555.75,449.375,276.625,155.75,0.5,0.70710677,0.5,0.5,0.5,0.70710677,-3.3294253,-3.250284,-3.1381855,-9.6002483,-9.5893335,-9.3167286,1.5863045,468.125,576.125,542.375,275.125,123.875,56.75,26.375,11.75,0.22763835,0.106631,1.5760822,1.5766608,1.5966663,1.7455746,1.8937848,1.9654078,1.759352,1.4655679,0.32437533,0.7421065,1.3758212,1.8992654,2.3438351,3.076416,4.1266484,5.088356,1.6788555,1272.4442,2136.25,2995,1905.875,1040,420.25,176.875,69.75,27.625,11.75,2526.875,1329.75,497.625,145.125,53,13,1.25,0
O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,1348.7214,873.29095,472.27966,940.40314,408.31833,14962.968,8092.0396,401.01129,6870.9277,1.0255619,3.2290301,272.69208,35.261612,55.162785,48.760838,1.6901557,-83.080803,0,59.850719,122.96404,127.12875,-6.4019475,0.64749545,0.35016844,0.69725525,0.30274475,11.094187,5.9997859,0.13853057,0.50384015,0.64559519,43108.605,20209.816,25895.832,40111.566,6.4159589,4.8418684,4.341197,1.8021287,1021.125,1101.6641,3.0019991,0.053149249,2.3939862,2.019341,1.2728626,0.73343956,0.41245666,0.21556193,0.11662252,0.062746979,1680.375,1005.625,744.375,631.75,546.875,455.125,273.25,143.625,0.5,11.412712,11.83216,13.322912,13.360389,0.70710677,-3.0374484,-3.0270793,-3.00824,-9.6005554,-9.3306007,-9.2899809,1.5638949,373.875,423.125,462,290.875,149.5,85.875,48,24.25,0.27287993,0.15631182,0.82131934,0.89214826,1.0170679,1.1764268,1.2992138,1.4169338,1.3916245,1.2767301,0.36268312,0.8636694,1.4132962,1.7032964,2.1106141,2.7462974,3.151454,3.3479798,1.7025803,1253.979,2135,2845.75,1772.25,970.125,436,203.125,98.75,48.875,24.25,2471.875,1349.125,508.125,145.125,53.625,12.875,0.875,0
O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,O=C(O[C@]1CN2C(=O)[C@](Cc3ccccc3)NC(=O)[C@](Cc3ccc(OCc4ccccc4)cc3)NC(=O)[C@](CCCCN)NC(=O)[C@@](Cc3c4c([nH]c3)cccc4)NC(=O)[C@](c3ccccc3)NC(=O)[C@@]2C1)NCCN,1375.6644,905.46002,467.15225,1032.8175,342.84695,15514.151,8004.6538,438.30774,7509.4976,1.0233072,1.1672988,263.15356,35.386234,50.923023,44.388775,1.4472247,-108.21389,0,60.685734,143.6368,121.24559,-6.5342479,0.6581983,0.33958301,0.75077718,0.2492228,11.27757,5.8187547,0.26711699,0.5845536,0.69569099,43822.27,22468.174,26739.902,38436.465,6.4688492,4.738111,4.3519692,2.4488151,1023.375,1104.3516,2.6074879,0.067022845,2.4183681,2.0626988,1.2078474,0.66566962,0.34449163,0.15944372,0.078017496,0.047911279,1837.625,1082,784.5,660.375,567.5,463.5,278.375,135.125,10.712143,0.5,10.653638,0.70710677,0.5,0.5,-2.7432675,-2.6704421,-2.650779,-11.45501,-10.476454,-10.258503,1.5866961,400.625,458.875,449.5,231.25,109.75,59.125,32.375,17,0.21159975,0.11319326,1.4195485,1.2526265,1.3836635,1.6730088,1.9795258,2.1112285,1.6467323,1.7866206,0.42505959,1.2159969,1.9145647,1.6879278,1.2592609,0.95976901,2.0709057,2.2870781,1.67401,1266.0468,2119.375,2887.75,1734.125,898.25,380.25,166,74.75,35,18.625,2487.125,1275.25,448.75,149,56.25,15.625,2.625,1.625
